u,v,u_x,u_y,v_x,v_y,duration
4591746102,2329648807,126.943501,37.557206,126.9446304,37.5572717,28
4591742672,3310757862,126.9457452,37.5587741,126.9461356,37.5587872,10
4591746102,4591019744,126.943501,37.557206,126.9428873,37.5571658,61
4591746102,3549631881,126.943501,37.557206,126.9434817,37.5575959,15
4591746103,3549631878,126.9446402,37.5579832,126.9451575,37.5580056,103
4591746103,3309835043,126.9446402,37.5579832,126.9446118,37.5583611,83
4591746103,3310757836,126.9446402,37.5579832,126.9434576,37.5579233,28
4591746103,3549631877,126.9446402,37.5579832,126.9446648,37.5576573,79
4591748489,436859669,126.9463468,37.5592099,126.9456887,37.559188,15
4591767489,8385788488,126.952914,37.5609458,126.9530174,37.5605277,28
4591767518,8385791616,126.9507395,37.5602816,126.9490018,37.558909,37
4591791031,3339450793,126.9518655,37.5668923,126.9517963,37.5663414,18
4591767518,7967031733,126.9507395,37.5602816,126.9518894,37.5610592,338
4591794841,2451940919,126.9549356,37.5623586,126.9551375,37.5620487,131
4591794841,2451940969,126.9549356,37.5623586,126.9532649,37.5640317,188
4591794841,2330771537,126.9549356,37.5623586,126.9554855,37.5625661,130
4591795452,4056367785,126.9537343,37.5650755,126.9531742,37.5651573,12
4591795452,2451940984,126.9537343,37.5650755,126.9543415,37.5649897,85
4591795452,2451940993,126.9537343,37.5650755,126.9538441,37.5654557,45
4591795452,2451940979,126.9537343,37.5650755,126.9536123,37.5645879,53
4591802785,4591859929,126.9562073,37.5627898,126.9562611,37.5628064,45
4591802785,2330771537,126.9562073,37.5627898,126.9554855,37.5625661,28
4591802785,4056370650,126.9562073,37.5627898,126.9561866,37.5632854,55
4591805990,4591859910,126.9590157,37.5623469,126.9590564,37.5626839,282
4591805990,4591848501,126.9590157,37.5623469,126.9591291,37.5611269,367
4591805991,4591824254,126.9599443,37.5605995,126.9602675,37.5605489,6
4591805991,3893041655,126.9599443,37.5605995,126.9599178,37.5604802,3
4591805991,4591848500,126.9599443,37.5605995,126.9594955,37.5612601,29
4591816222,2329648756,126.9568733,37.5578571,126.9563118,37.557936,43
4591816222,4591828305,126.9568733,37.5578571,126.9569656,37.5582214,10
4591816222,2451940827,126.9568733,37.5578571,126.9568327,37.557449,15
4591816222,4591827918,126.9568733,37.5578571,126.9575752,37.5579515,15
4591816224,4591827921,126.957562,37.559851,126.9572272,37.5592541,18
4591816224,4591827910,126.957562,37.559851,126.9579373,37.5593907,16
4591816224,4663449521,126.957562,37.559851,126.9572833,37.5601828,10
4591816224,4591824247,126.957562,37.559851,126.958234,37.5600863,13
4591816225,7257925078,126.9569294,37.5603779,126.9563562,37.5602839,16
4591816225,4309846347,126.9569294,37.5603779,126.9570814,37.5604121,75
4591816225,7257925080,126.9569294,37.5603779,126.9566529,37.559761,167
4591816229,2329648783,126.9557623,37.5619775,126.9556762,37.5621874,9
4591816229,4591859931,126.9557623,37.5619775,126.9565601,37.5622483,23
4591816229,4591859926,126.9557623,37.5619775,126.9558137,37.5618032,3
4591824247,2451940858,126.958234,37.5600863,126.9584047,37.5601497,4
4591824247,4591816224,126.958234,37.5600863,126.957562,37.559851,17
4591824247,4591824249,126.958234,37.5600863,126.9586018,37.5597962,50
4591824249,4591827910,126.9586018,37.5597962,126.9579373,37.5593907,24
4591824249,4591824247,126.9586018,37.5597962,126.958234,37.5600863,53
4591824250,2451940857,126.9592943,37.5604935,126.9592362,37.5601694,103
4591824250,2330782601,126.9592943,37.5604935,126.9587625,37.5606157,10
4591824250,3893041653,126.9592943,37.5604935,126.95931,37.5606117,112
4591824251,3893041655,126.9598182,37.5602821,126.9599178,37.5604802,101
4591824251,3893041611,126.9598182,37.5602821,126.9600817,37.560134,93
4591824251,2451940857,126.9598182,37.5602821,126.9592362,37.5601694,20
4591824251,3893041625,126.9598182,37.5602821,126.9595831,37.5599162,76
4591824254,2451940872,126.9602675,37.5605489,126.9602836,37.5606803,1
4591824254,3893041593,126.9602675,37.5605489,126.9602027,37.5604066,31
4591824254,4591805991,126.9602675,37.5605489,126.9599443,37.5605995,7
4591827910,4591816224,126.9579373,37.5593907,126.957562,37.559851,19
4591827910,4591824249,126.9579373,37.5593907,126.9586018,37.5597962,19
4591827910,3893042387,126.9579373,37.5593907,126.9579771,37.5593213,4
4591827911,4591845013,126.9586073,37.5590232,126.9580306,37.559274,14
4591827911,4591845019,126.9586073,37.5590232,126.9587153,37.5589763,3
4591827910,4591827921,126.9579373,37.5593907,126.9572272,37.5592541,22
4591827918,2451940830,126.9575752,37.5579515,126.9580678,37.5580731,120
4591827911,4591832830,126.9586073,37.5590232,126.9576075,37.5583436,97
4591827918,4591816222,126.9575752,37.5579515,126.9568733,37.5578571,15
4591827918,4591832830,126.9575752,37.5579515,126.9576075,37.5583436,5
4591827919,4591827920,126.9564539,37.5585502,126.9570441,37.5585313,111
4591827919,2329648756,126.9564539,37.5585502,126.9563118,37.557936,41
4591827919,3648334225,126.9564539,37.5585502,126.9565525,37.5589649,32
4591827920,4591827919,126.9570441,37.5585313,126.9564539,37.5585502,35
4591827920,3893042382,126.9570441,37.5585313,126.9570865,37.5586989,133
4591827920,4591828305,126.9570441,37.5585313,126.9569656,37.5582214,118
4591827921,3893042382,126.9572272,37.5592541,126.9570865,37.5586989,15
4591827921,4591816224,126.9572272,37.5592541,126.957562,37.559851,18
4591827921,4591827910,126.9572272,37.5592541,126.9579373,37.5593907,35
4591827921,7257925081,126.9572272,37.5592541,126.9566237,37.5593365,74
4591828305,4591827920,126.9569656,37.5582214,126.9570441,37.5585313,20
4591828305,4591816222,126.9569656,37.5582214,126.9568733,37.5578571,2
4591828305,4591832828,126.9569656,37.5582214,126.9573302,37.558415,18
4591828308,4591832828,126.9572928,37.5586836,126.9573302,37.558415,11
4591828308,3893042387,126.9572928,37.5586836,126.9579771,37.5593213,37
4591828308,3893042382,126.9572928,37.5586836,126.9570865,37.5586989,4
4591832828,4591828308,126.9573302,37.558415,126.9572928,37.5586836,0
4591832828,4591828305,126.9573302,37.558415,126.9569656,37.5582214,19
4591832828,4591832830,126.9573302,37.558415,126.9576075,37.5583436,49
4591832830,4591827918,126.9576075,37.5583436,126.9575752,37.5579515,4
4591832830,4591827911,126.9576075,37.5583436,126.9586073,37.5590232,92
4591832830,4591832828,126.9576075,37.5583436,126.9573302,37.558415,36
4591832830,4591832834,126.9576075,37.5583436,126.9580919,37.5582447,130
4591832834,2451940830,126.9580919,37.5582447,126.9580678,37.5580731,2
4591832834,4591832838,126.9580919,37.5582447,126.9585353,37.5586833,23
4591832835,3893041610,126.9591741,37.5587677,126.9595076,37.5586037,8
4591832834,4591832830,126.9580919,37.5582447,126.9576075,37.5583436,7
4591832835,2451940839,126.9591741,37.5587677,126.9590323,37.5588384,3
4591832835,4591832846,126.9591741,37.5587677,126.9590366,37.5587107,1
4591832836,4591832845,126.9585951,37.5581891,126.9589109,37.5582378,7
4591832837,4591832841,126.9587194,37.5585084,126.958737,37.558421,0
4591832836,2451940830,126.9585951,37.5581891,126.9580678,37.5580731,10
4591832836,4591832841,126.9585951,37.5581891,126.958737,37.558421,3
4591832837,4591832846,126.9587194,37.5585084,126.9590366,37.5587107,48
4591832838,2451940839,126.9585353,37.5586833,126.9590323,37.5588384,95
4591832837,4591832838,126.9587194,37.5585084,126.9585353,37.5586833,33
4591832838,4591832837,126.9585353,37.5586833,126.9587194,37.5585084,2
4591832838,4591832834,126.9585353,37.5586833,126.9580919,37.5582447,21
4591832841,4591832837,126.958737,37.558421,126.9587194,37.5585084,36
4591832841,4591832836,126.958737,37.558421,126.9585951,37.5581891,3
4591832841,4591832845,126.958737,37.558421,126.9589109,37.5582378,3
4591832845,2329648762,126.9589109,37.5582378,126.9593742,37.5582758,10
4591832845,4591832836,126.9589109,37.5582378,126.9585951,37.5581891,5
4591832846,4591832835,126.9590366,37.5587107,126.9591741,37.5587677,106
4591832845,4591832841,126.9589109,37.5582378,126.958737,37.558421,3
4591832846,4591832837,126.9590366,37.5587107,126.9587194,37.5585084,10
4591832846,4591832848,126.9590366,37.5587107,126.9593615,37.55842,68
4591832848,2329648762,126.9593615,37.55842,126.9593742,37.5582758,0
4591832848,3893041610,126.9593615,37.55842,126.9595076,37.5586037,69
4591832848,4591832846,126.9593615,37.55842,126.9590366,37.5587107,59
4591832849,3893042361,126.9602032,37.5587839,126.9597226,37.5586533,17
4591844486,4591844991,126.9575917,37.5573997,126.958503,37.5576507,289
4591844486,2451940827,126.9575917,37.5573997,126.9568327,37.557449,30
4591844991,4591844992,126.958503,37.5576507,126.958491,37.5573412,318
4591844991,4591844994,126.958503,37.5576507,126.958826,37.5579224,327
4591844991,4591844486,126.958503,37.5576507,126.9575917,37.5573997,36
4591844992,4591844991,126.958491,37.5573412,126.958503,37.5576507,324
4591844992,4591844486,126.958491,37.5573412,126.9575917,37.5573997,36
4591844994,4591844991,126.958826,37.5579224,126.958503,37.5576507,200
4591844995,4591845026,126.9597882,37.5595003,126.9598328,37.5595632,23
4591844995,4591845012,126.9597882,37.5595003,126.9597086,37.5593877,29
4591844995,4591844996,126.9597882,37.5595003,126.9602121,37.5593361,24
4591844996,4591844995,126.9602121,37.5593361,126.9597882,37.5595003,23
4591844997,4591845012,126.9596795,37.5593465,126.9597086,37.5593877,29
4591844997,3893041619,126.9596795,37.5593465,126.959597,37.5592299,37
4591844997,4591845005,126.9596795,37.5593465,126.9601477,37.5591817,30
4591845000,4591845002,126.9603504,37.5592121,126.9604276,37.5592991,499
4591845000,4591845001,126.9603504,37.5592121,126.9602831,37.559134,45
4591845000,4591845001,126.9603504,37.5592121,126.9602831,37.559134,45
4591845001,4591845000,126.9602831,37.559134,126.9603504,37.5592121,542
4591845001,4591845000,126.9602831,37.559134,126.9603504,37.5592121,542
4591845001,4591845005,126.9602831,37.559134,126.9601477,37.5591817,50
4591845003,3893041619,126.9597437,37.5588281,126.959597,37.5592299,28
4591845002,4591845000,126.9604276,37.5592991,126.9603504,37.5592121,604
4591845003,3893042361,126.9597437,37.5588281,126.9597226,37.5586533,5
4591845003,4591845006,126.9597437,37.5588281,126.9600752,37.5590994,18
4591845005,4591845006,126.9601477,37.5591817,126.9600752,37.5590994,45
4591845005,4591845001,126.9601477,37.5591817,126.9602831,37.559134,45
4591845005,4591844997,126.9601477,37.5591817,126.9596795,37.5593465,31
4591845006,4591845005,126.9600752,37.5590994,126.9601477,37.5591817,30
4591845006,4591845007,126.9600752,37.5590994,126.9601938,37.5589994,48
4591845006,4591845003,126.9600752,37.5590994,126.9597437,37.5588281,51
4591845007,4591845006,126.9601938,37.5589994,126.9600752,37.5590994,30
4591845008,2451940857,126.9589373,37.560052,126.9592362,37.5601694,9
4591845008,2330782585,126.9589373,37.560052,126.958695,37.5599407,6
4591845008,4591845009,126.9589373,37.560052,126.9590169,37.5598905,51
4591845009,4591845008,126.9590169,37.5598905,126.9589373,37.560052,42
4591845009,4591845011,126.9590169,37.5598905,126.9588954,37.5597009,24
4591845010,2330782585,126.958618,37.5598214,126.958695,37.5599407,5
4591845009,4591845025,126.9590169,37.5598905,126.9594565,37.5597281,11
4591845010,4591845011,126.958618,37.5598214,126.9588954,37.5597009,9
4591845011,3893041618,126.9588954,37.5597009,126.9587963,37.5595464,0
4591845011,4591845010,126.9588954,37.5597009,126.958618,37.5598214,6
4591845011,4591845009,126.9588954,37.5597009,126.9590169,37.5598905,82
4591845011,3893041621,126.9588954,37.5597009,126.9593059,37.5595337,14
4591845012,4591844995,126.9597086,37.5593877,126.9597882,37.5595003,25
4591845012,4591844997,126.9597086,37.5593877,126.9596795,37.5593465,31
4591845013,3893042387,126.9580306,37.559274,126.9579771,37.5593213,4
4591845013,4591827911,126.9580306,37.559274,126.9586073,37.5590232,20
4591845012,3893041621,126.9597086,37.5593877,126.9593059,37.5595337,9
4591845019,2451940839,126.9587153,37.5589763,126.9590323,37.5588384,108
4591845013,4591845021,126.9580306,37.559274,126.9585293,37.5592475,16
4591845019,4591827911,126.9587153,37.5589763,126.9586073,37.5590232,3
4591845019,4591845022,126.9587153,37.5589763,126.9587058,37.5590813,1
4591845021,4591845013,126.9585293,37.5592475,126.9580306,37.559274,10
4591845021,4591845022,126.9585293,37.5592475,126.9587058,37.5590813,6
4591845021,3893041618,126.9585293,37.5592475,126.9587963,37.5595464,45
4591845022,4591845019,126.9587058,37.5590813,126.9587153,37.5589763,1
4591845022,4591845024,126.9587058,37.5590813,126.9590522,37.5594453,60
4591845024,3893041620,126.9590522,37.5594453,126.9592139,37.5593814,5
4591845022,4591845021,126.9587058,37.5590813,126.9585293,37.5592475,6
4591845024,3893041618,126.9590522,37.5594453,126.9587963,37.5595464,6
4591845024,4591845022,126.9590522,37.5594453,126.9587058,37.5590813,55
4591845025,4591845026,126.9594565,37.5597281,126.9598328,37.5595632,17
4591845025,4591845009,126.9594565,37.5597281,126.9590169,37.5598905,10
4591845025,3893041625,126.9594565,37.5597281,126.9595831,37.5599162,8
4591845025,3893041621,126.9594565,37.5597281,126.9593059,37.5595337,6
4591845026,4591845025,126.9598328,37.5595632,126.9594565,37.5597281,9
4591845026,3893041631,126.9598328,37.5595632,126.9598861,37.5596427,28
4591848500,2451940896,126.9594955,37.5612601,126.9597251,37.5613782,89
4591845026,4591844995,126.9598328,37.5595632,126.9597882,37.5595003,23
4591848501,4591805990,126.9591291,37.5611269,126.9590157,37.5623469,135
4591848500,4591848501,126.9594955,37.5612601,126.9591291,37.5611269,16
4591848500,4591805991,126.9594955,37.5612601,126.9599443,37.5605995,20
4591848501,4591848500,126.9591291,37.5611269,126.9594955,37.5612601,8
4591848500,10933410143,126.9594955,37.5612601,126.9590146,37.562314,30
4591849967,4591849966,126.9618603,37.5616311,126.961425,37.5615805,14
4591849967,4591849976,126.9618603,37.5616311,126.9618529,37.5614928,27
4591848501,3893041653,126.9591291,37.5611269,126.95931,37.5606117,18
4591849966,4591849967,126.961425,37.5615805,126.9618603,37.5616311,13
4591849967,4592858371,126.9618603,37.5616311,126.9618557,37.5616825,44
4591849976,4591849967,126.9618529,37.5614928,126.9618603,37.5616311,26
4591849968,3893041648,126.9606356,37.5607718,126.9606891,37.5607105,96
4591849968,2451940885,126.9606356,37.5607718,126.9600391,37.5609739,81
4591849968,4591849976,126.9606356,37.5607718,126.9618529,37.5614928,257
4591849976,4591849977,126.9618529,37.5614928,126.9618483,37.561406,28
4591849976,4591849968,126.9618529,37.5614928,126.9606356,37.5607718,267
4591849977,4591849976,126.9618483,37.561406,126.9618529,37.5614928,27
4591849977,4591849980,126.9618483,37.561406,126.961271,37.5609331,60
4591849977,3893041606,126.9618483,37.561406,126.9618605,37.560412,44
4591849980,4591849977,126.961271,37.5609331,126.9618483,37.561406,34
4591851778,4591851781,126.9615769,37.5628328,126.9605175,37.5632001,32
4591851778,2330771528,126.9615769,37.5628328,126.9619852,37.5628199,78
4591851781,2451940962,126.9605175,37.5632001,126.9606801,37.5635132,199
4591851778,4591851783,126.9615769,37.5628328,126.9612802,37.5626424,10
4591851781,4591851783,126.9605175,37.5632001,126.9612802,37.5626424,69
4591851781,4591851778,126.9605175,37.5632001,126.9615769,37.5628328,60
4591851783,2451940941,126.9612802,37.5626424,126.9618419,37.5624239,81
4591851783,4591851781,126.9612802,37.5626424,126.9605175,37.5632001,25
4591851783,4591851778,126.9612802,37.5626424,126.9615769,37.5628328,64
4591851784,4591851787,126.959361,37.5642347,126.9602956,37.5636325,23
4591851784,4591851787,126.959361,37.5642347,126.9602956,37.5636325,23
4591851784,2451940974,126.959361,37.5642347,126.9590945,37.5644081,179
4591851787,2451940962,126.9602956,37.5636325,126.9606801,37.5635132,8
4591851787,4591851784,126.9602956,37.5636325,126.959361,37.5642347,163
4591851787,4591851784,126.9602956,37.5636325,126.959361,37.5642347,163
4591859891,4591859905,126.9590093,37.5631861,126.9590396,37.5629411,7
4591859891,4591859900,126.9590093,37.5631861,126.9582168,37.5631746,120
4591859892,4591859900,126.9580918,37.5632245,126.9582168,37.5631746,0
4591859892,2330771540,126.9580918,37.5632245,126.9576887,37.5632594,69
4591859891,2451940960,126.9590093,37.5631861,126.9589359,37.5634377,7
4591859892,4591859895,126.9580918,37.5632245,126.9583689,37.5635482,0
4591859895,4591859892,126.9583689,37.5635482,126.9580918,37.5632245,0
4591859895,2451940960,126.9583689,37.5635482,126.9589359,37.5634377,77
4591859899,2451940960,126.9587494,37.5637377,126.9589359,37.5634377,10
4591859895,4591859899,126.9583689,37.5635482,126.9587494,37.5637377,68
4591859899,2451940974,126.9587494,37.5637377,126.9590945,37.5644081,22
4591859899,4591859895,126.9587494,37.5637377,126.9583689,37.5635482,104
4591859900,4591859902,126.9582168,37.5631746,126.9585276,37.5629817,87
4591859900,4591859892,126.9582168,37.5631746,126.9580918,37.5632245,0
4591859900,4591859891,126.9582168,37.5631746,126.9590093,37.5631861,85
4591859902,4591859911,126.9585276,37.5629817,126.9584871,37.5627483,0
4591859902,4591859905,126.9585276,37.5629817,126.9590396,37.5629411,120
4591859902,4591859900,126.9585276,37.5629817,126.9582168,37.5631746,40
4591859905,4591859891,126.9590396,37.5629411,126.9590093,37.5631861,6
4591859905,4591859902,126.9590396,37.5629411,126.9585276,37.5629817,139
4591859910,4591805990,126.9590564,37.5626839,126.9590157,37.5623469,292
4591859905,4591859910,126.9590396,37.5629411,126.9590564,37.5626839,7
4591859910,4591859905,126.9590564,37.5626839,126.9590396,37.5629411,275
4591859910,4591859911,126.9590564,37.5626839,126.9584871,37.5627483,323
4591859911,4591859902,126.9584871,37.5627483,126.9585276,37.5629817,0
4591859911,4591859937,126.9584871,37.5627483,126.9574413,37.5628466,15
4591859917,4591859922,126.9570612,37.5622169,126.9578381,37.5621678,162
4591859917,4591859935,126.9570612,37.5622169,126.9570553,37.5620845,68
4591859911,4591859910,126.9584871,37.5627483,126.9590564,37.5626839,127
4591859922,4591859924,126.9578381,37.5621678,126.9580451,37.5622464,103
4591859917,4591859931,126.9570612,37.5622169,126.9565601,37.5622483,1
4591859922,4591859917,126.9578381,37.5621678,126.9570612,37.5622169,211
4591859922,4663447879,126.9578381,37.5621678,126.9584459,37.5613471,85
4591859926,4591859933,126.9558137,37.5618032,126.9567153,37.5619373,43
4591859924,4591859922,126.9580451,37.5622464,126.9578381,37.5621678,103
4591859926,2330771492,126.9558137,37.5618032,126.9559583,37.5612204,12
4591859926,4591816229,126.9558137,37.5618032,126.9557623,37.5619775,1
4591859929,4056370647,126.9562611,37.5628064,126.9568324,37.5629835,57
4591859929,4591802785,126.9562611,37.5628064,126.9562073,37.5627898,45
4591859930,4591859937,126.9564244,37.5625125,126.9574413,37.5628466,79
4591859929,4591859930,126.9562611,37.5628064,126.9564244,37.5625125,1
4591859930,4591859929,126.9564244,37.5625125,126.9562611,37.5628064,47
4591859930,2451940933,126.9564244,37.5625125,126.9556482,37.5622556,25
4591859930,4591859931,126.9564244,37.5625125,126.9565601,37.5622483,53
4591859931,4591859930,126.9565601,37.5622483,126.9564244,37.5625125,45
4591859931,4591816229,126.9565601,37.5622483,126.9557623,37.5619775,18
4591859931,4591859933,126.9565601,37.5622483,126.9567153,37.5619373,60
4591859933,4591859926,126.9567153,37.5619373,126.9558137,37.5618032,20
4591859931,4591859917,126.9565601,37.5622483,126.9570612,37.5622169,67
4591859933,4591859935,126.9567153,37.5619373,126.9570553,37.5620845,67
4591859935,4591859936,126.9570553,37.5620845,126.95707,37.5619275,61
4591859933,4591859931,126.9567153,37.5619373,126.9565601,37.5622483,0
4591859935,4591859933,126.9570553,37.5620845,126.9567153,37.5619373,61
4591859936,4591859935,126.95707,37.5619275,126.9570553,37.5620845,85
4591859935,4591859917,126.9570553,37.5620845,126.9570612,37.5622169,68
4591859937,4591859930,126.9574413,37.5628466,126.9564244,37.5625125,24
4591859937,4591859911,126.9574413,37.5628466,126.9584871,37.5627483,79
4591859937,2451940956,126.9574413,37.5628466,126.9573055,37.5631359,52
4591871310,4591904323,126.9591964,37.565476,126.9591669,37.5651085,185
4591871310,2451941009,126.9591964,37.565476,126.9586772,37.5658729,15
4591871310,4591904326,126.9591964,37.565476,126.9593995,37.5654968,180
4591871325,4591902835,126.9616997,37.5655214,126.9601991,37.5654258,51
4591871325,8382762364,126.9616997,37.5655214,126.9631081,37.5656322,288
4591871325,4591871336,126.9616997,37.5655214,126.9617472,37.5657464,193
4591871336,4591871325,126.9617472,37.5657464,126.9616997,37.5655214,197
4591873257,2451941022,126.964084,37.5670653,126.9644061,37.5665586,179
4591873257,4591880012,126.964084,37.5670653,126.9608194,37.5665969,49
4591873257,2451941032,126.964084,37.5670653,126.9640432,37.5671244,1
4591880002,2451941048,126.9616766,37.5686446,126.9615642,37.5688584,149
4591880002,2451941043,126.9616766,37.5686446,126.9619482,37.5683013,140
4591880002,4592892441,126.9616766,37.5686446,126.9625719,37.5689399,317
4591880003,4591880011,126.9612019,37.5684532,126.9610416,37.5687487,60
4591880002,4591880003,126.9616766,37.5686446,126.9612019,37.5684532,23
4591880003,4591880002,126.9612019,37.5684532,126.9616766,37.5686446,135
4591880003,4591880010,126.9612019,37.5684532,126.9607931,37.5681854,20
4591880007,4591880010,126.9601082,37.5685428,126.9607931,37.5681854,105
4591880007,2451941023,126.9601082,37.5685428,126.9593607,37.5663504,78
4591880009,4591880010,126.9605842,37.5686527,126.9607931,37.5681854,35
4591880009,4591880007,126.9605842,37.5686527,126.9601082,37.5685428,152
4591880007,4591880009,126.9601082,37.5685428,126.9605842,37.5686527,137
4591880009,4591888160,126.9605842,37.5686527,126.9606552,37.5686676,157
4591880010,4591880009,126.9607931,37.5681854,126.9605842,37.5686527,32
4591880010,4591880007,126.9607931,37.5681854,126.9601082,37.5685428,234
4591880011,2451941048,126.9610416,37.5687487,126.9615642,37.5688584,95
4591880010,4591880003,126.9607931,37.5681854,126.9612019,37.5684532,63
4591880012,4591873257,126.9608194,37.5665969,126.964084,37.5670653,137
4591880011,4591880003,126.9610416,37.5687487,126.9612019,37.5684532,56
4591880011,4591888160,126.9610416,37.5687487,126.9606552,37.5686676,164
4591880012,4635759098,126.9608194,37.5665969,126.9604702,37.5663344,8
4591880012,4591880013,126.9608194,37.5665969,126.9605694,37.5671989,22
4591880013,4591883787,126.9605694,37.5671989,126.9606575,37.5674428,103
4591880013,4591880012,126.9605694,37.5671989,126.9608194,37.5665969,73
4591880016,4591883779,126.9607299,37.5678507,126.9607368,37.5677168,85
4591880013,4591885191,126.9605694,37.5671989,126.96014,37.5671417,9
4591883779,4591880016,126.9607368,37.5677168,126.9607299,37.5678507,44
4591880016,2451941043,126.9607299,37.5678507,126.9619482,37.5683013,115
4591883780,4591883781,126.9600517,37.5676254,126.9594809,37.5675579,11
4591883779,4591883787,126.9607368,37.5677168,126.9606575,37.5674428,33
4591883779,4591883780,126.9607368,37.5677168,126.9600517,37.5676254,15
4591880016,4591883781,126.9607299,37.5678507,126.9594809,37.5675579,184
4591883780,4591883779,126.9600517,37.5676254,126.9607368,37.5677168,114
4591883781,4591880016,126.9594809,37.5675579,126.9607299,37.5678507,102
4591883780,4591885190,126.9600517,37.5676254,126.9600965,37.5673789,30
4591883781,4591883786,126.9594809,37.5675579,126.9594761,37.5673083,2
4591883781,4591883780,126.9594809,37.5675579,126.9600517,37.5676254,19
4591883785,4635759098,126.959427,37.5662932,126.9604702,37.5663344,281
4591883785,2451941023,126.959427,37.5662932,126.9593607,37.5663504,2
4591883785,4591883788,126.959427,37.5662932,126.9594713,37.5670525,205
4591883787,4591885190,126.9606575,37.5674428,126.9600965,37.5673789,12
4591883786,4591883788,126.9594761,37.5673083,126.9594713,37.5670525,7
4591883786,4591883781,126.9594761,37.5673083,126.9594809,37.5675579,6
4591883786,4591885190,126.9594761,37.5673083,126.9600965,37.5673789,21
4591883787,4591883779,126.9606575,37.5674428,126.9607368,37.5677168,42
4591883787,4591880013,126.9606575,37.5674428,126.9605694,37.5671989,27
4591883788,4591883785,126.9594713,37.5670525,126.959427,37.5662932,22
4591883788,4591883786,126.9594713,37.5670525,126.9594761,37.5673083,7
4591883788,4591885191,126.9594713,37.5670525,126.96014,37.5671417,85
4591885190,4591883787,126.9600965,37.5673789,126.9606575,37.5674428,99
4591885190,4591883786,126.9600965,37.5673789,126.9594761,37.5673083,13
4591885190,4591885191,126.9600965,37.5673789,126.96014,37.5671417,102
4591885191,4591880013,126.96014,37.5671417,126.9605694,37.5671989,87
4591885190,4591883780,126.9600965,37.5673789,126.9600517,37.5676254,30
4591885191,4591883788,126.96014,37.5671417,126.9594713,37.5670525,14
4591885191,4591885190,126.96014,37.5671417,126.9600965,37.5673789,109
4591888031,4592891796,126.9604203,37.5701185,126.9606123,37.569983,42
4591888033,4591888038,126.9593361,37.5700391,126.960381,37.570122,129
4591888031,4592891789,126.9604203,37.5701185,126.9598054,37.5704813,50
4591888037,4592891796,126.9607206,37.5699066,126.9606123,37.569983,2
4591888037,4592891807,126.9607206,37.5699066,126.96144,37.5700321,222
4591888037,4592891808,126.9607206,37.5699066,126.9610516,37.5696418,27
4591888038,4591888033,126.960381,37.570122,126.9593361,37.5700391,269
4591888038,4591888160,126.960381,37.570122,126.9606552,37.5686676,92
4591888160,4591880009,126.9606552,37.5686676,126.9605842,37.5686527,157
4591888160,4591880011,126.9606552,37.5686676,126.9610416,37.5687487,165
4591888160,4591888038,126.9606552,37.5686676,126.960381,37.570122,84
4591902830,2451940974,126.9595433,37.5645138,126.9590945,37.5644081,8
4591902830,4591904319,126.9595433,37.5645138,126.9615592,37.5639936,53
4591902830,4591904327,126.9595433,37.5645138,126.9595798,37.5650112,34
4591902835,4591871325,126.9601991,37.5654258,126.9616997,37.5655214,273
4591902835,4591904328,126.9601991,37.5654258,126.9597792,37.5655357,10
4591902835,4591904329,126.9601991,37.5654258,126.9599777,37.5652241,1
4591904311,4591904315,126.9599511,37.5652126,126.9603252,37.5649354,175
4591904311,4591904327,126.9599511,37.5652126,126.9595798,37.5650112,97
4591904314,4591904315,126.960555,37.5648263,126.9603252,37.5649354,212
4591904315,4591904311,126.9603252,37.5649354,126.9599511,37.5652126,186
4591904315,4591904314,126.9603252,37.5649354,126.960555,37.5648263,5
4591904315,4591904319,126.9603252,37.5649354,126.9615592,37.5639936,43
4591904319,2330771575,126.9615592,37.5639936,126.9638702,37.5644593,140
4591904319,4591902830,126.9615592,37.5639936,126.9595433,37.5645138,26
4591904319,4591904315,126.9615592,37.5639936,126.9603252,37.5649354,61
4591904323,4591871310,126.9591669,37.5651085,126.9591964,37.565476,1
4591904323,4591904325,126.9591669,37.5651085,126.9595177,37.5651593,184
4591904323,4591904334,126.9591669,37.5651085,126.9588566,37.5649951,44
4591904325,4591904326,126.9595177,37.5651593,126.9593995,37.5654968,183
4591904325,4591904327,126.9595177,37.5651593,126.9595798,37.5650112,97
4591904325,4591904323,126.9595177,37.5651593,126.9591669,37.5651085,188
4591904326,4591904328,126.9593995,37.5654968,126.9597792,37.5655357,190
4591904326,4591871310,126.9593995,37.5654968,126.9591964,37.565476,4
4591904326,4591904325,126.9593995,37.5654968,126.9595177,37.5651593,188
4591904327,4591904325,126.9595798,37.5650112,126.9595177,37.5651593,188
4591904327,4591904311,126.9595798,37.5650112,126.9599511,37.5652126,200
4591904327,4591902830,126.9595798,37.5650112,126.9595433,37.5645138,88
4591904328,4591904329,126.9597792,37.5655357,126.9599777,37.5652241,10
4591904328,4591904326,126.9597792,37.5655357,126.9593995,37.5654968,7
4591904328,4591902835,126.9597792,37.5655357,126.9601991,37.5654258,10
4591904329,4591904328,126.9599777,37.5652241,126.9597792,37.5655357,190
4591904329,4591902835,126.9599777,37.5652241,126.9601991,37.5654258,200
4591904330,2451940980,126.95865,37.5648708,126.9588888,37.5646397,104
4591904330,4591904334,126.95865,37.5648708,126.9588566,37.5649951,110
